Index,Sentences,Sentiment
4488,အရိုး ကို နယ်သာလန် မှုခင်းဆေးပညာ ဌာန မှ သိပ္ပံပညာရှင်များ က အပြီးသတ် စစ်ဆေး ရန် ပို့ခဲ့သည် ။,Negative
4489,သူတို့ က အရိုး ကို နာတာလီး ၏ အဖေ သူတို့ အားပေး သော သွားဘက်ဆိုင်ရာ မှတ်တမ်း ဖြင့် နှိုင်းယှဉ် ခဲ့ကြ ပြီး အရိုး သည် လူသား အရိုး ဖြစ်သော်လည်း နာတာလီး ၏ အရိုး မဟုတ်ကြောင်း သူတို့ က အတည်ပြုနိုင်ခဲ့သည် ။,Negative
4490,သူမ အသတ်ခံခဲ့ရသည် ဟု သက်သေအထောက်အထား အမှန် မရှိ သောကြောင့် ထို အရိုး သည် ဟိုလိုဝေးလ် ၏ အရိုး မဟုတ်ကြောင်း ပြောဆိုခဲ့သည်။,Negative
4491,အာရူဘန် အထွေထွေ ရှေ့နေ ၊ တကို စတိန် ၊ က ကြေငြာချက် ထုတ်ခဲ့ ပြီးနောက် ဖော်ပြချက် တစ်ခု ထုတ်ပြန်ခဲ့သည်။,Negative
4492,သူမသည် သူမ၏ အံသွား များ ကို အရင်ကတည်းက ဖယ်ပစ်ခဲ့ ကြောင်း သူမ၏ မှတ်တမ်း တွင် ဖော်ပြခဲ့ ပြီး သောကြောင့် ဟိုလိုဝေး နှင့်ပတ်သက်၍ သူတို့ က လျင်မြန်စွာ ကောက်ချက်ချခဲ့ ကြောင်း သူ ပြောခဲ့ ပြီး သူ သည် သက်သေ ခံ အချက်အလက်များ ၏ ဖြစ်နိုင်ခြေ နှုန်း ကို သုံးသပ်ခဲ့သည် ။,Negative
4493,ဤသို့ ဖြစ်လင့်ကစား ၊ ဟိုတယ် များ သည် အပြာ လုပ်ငန်း ၏ ထုတ်လွှင့်မှု ဈေးကွက် ၏ ကြီးမားသော အစိတ်အပိုင်း အကြောင်းရင်း ဖြစ်သည် ၊ အဓိက ပျံ့နှံ့ခြင်း နည်းလမ်းများ ထဲမှ တစ်ခု ဖြစ်သည့် အတွက် ကြောင့် သတင်း ထုတ်လွှင့်မှု သည် ဟိုတယ် အခန်းများ ကို စရင်း ကောက်ယူ ခဲ့သည် ။,Negative
4494,အီရန် အစ္စလာမ်မစ် သမ္မတနိုင်ငံ က ၄င်းသည် ဟောမုစ် ၏ ပင်လယ်ရေလက်ကြား တွင် ရေတပ်နှင့်ဆိုင်သော လေ့ကျင့်ခြင်းများ ကို ဦးဆောင် ညွှန်ကြားခဲ့ တယ်လို့ ပြောကြားသည်။,Negative
4495,အီရန် ရေတပ် ၏ ဟက်ဘီဘော်လာ စေရရီ အဆိုအရ ၊ ဗုဒ္ဓဟူးနေ့တွင် ခြောက် ရက် ကာလ တစ်ခု အဆုံးသတ် ရန် ကျင်းပဖို့ -- အဆိုပါ “ ဗီလာရက် ၉၁ ” လေ့ကျင့်ရေး သည် -- “ အဆိုပါ လက်နက်ကိုင် တပ်ဖွဲ့ ၏ စစ်ရေး စွမ်းဆောင်ရည်များ ” ကို စင်တင်ပြသ ရန် ရည်ရွယ်ထားပါသည် ။,Negative
4496,အီရန် အစိုးရက သင်္ဘော အားလုံး ကို လေ့ကျင့်ခန်းများ အဆုံးသတ်ပြီး သည့် တိုင်အောင် အဝေးမှာ နေထိုင်ရန် သတိပေးထားသည် လို့ အီရန်၏ စတိတ်-ရမ်း မီဒီယာ က အစီရင်ခံတင်ပြသည် ။,Negative
4497,သောကြာနေ့ က စတင်ခဲ့သော -- အဆိုပါ အစီရင်ခံစာ အရ အဆိုပါ လေ့ကျင့်ခြင်း သည် -- ဟော့မုစ် ၏ ရေလက်ကြား မှ အိုမန် ပင်လယ်ကွေ့ ပါဝင်သော အိန္ဒိယ သမုဒ္ဒရာ ၏ မြောက်ပိုင်း သို့ ဆွဲဆန့်ထားသော ရေများ ၏ တစ် မီလီ်ယံ စတုရန်း မိုင် ( တစ် မီလီယံ စတုရန်း ကီလိုမီတာ ) တစ်ဝက် ကျော်ကို အကြမ်းအားဖြင့် ဦးဆောင် ညွှန်ကြားခဲ့ သည် ။,Negative
4498,ဟောမုစ် ၏ ရေလက်ကြား သည် ကြီးမားသော သေနင်္ဂ ဗျူဟာ နှင့်ဆိုင်သော အရေးကြီးခြင်း ၏ အဓိက သင်္ဘော လမ်းကြောင်း တစ်ခု ဖြစ်ပါသည်။,Negative
4499,၄င်း၏ နျူးကလီးယား အစီအစဉ် သည် တိုက်ခိုက်ခဲ့မည် ဆိုလျှင် ၄င်းသည် အဆိုပါ ရေလက်ကြား အနီး ဖြစ်မည် ဟု အီရန်က ပြောကြားခဲ့သည်။,Negative
4500,ဘင်္ဂလားဒေ့ရှ် နိုင်ငံ တွင် ၊ မာပါ ၌ ကစားခဲ့သော ၊ ကွာတာဖိုင်နယ် တွင် နယူးဇီလန်က အနိုင်ရခဲ့ ပြီးနောက် တောင်အာဖရိကနိုင်ငံ က ၂၀၁၁ ခုနှစ် ခရစ်ကတ် ကမ္ဘာ့ ဖလား မှ ထွက်ခဲ့ရသည် ။,Negative
4501,အစောပိုင်းက တောင်အာဖရိက သည် လက်မှတ် ၈ စောင် ဆုံးရှုံးမှု အတွက် ကီလီငှက် ၂၂၁ ကောင် အတွက် ကန့်သတ်ခဲ့သည် ။,Negative
4502,တောင်အာဖရိက သည် လက်မှတ် ၃ ခု အတွက် ၁၂၁ ခု မှ ပြိုလဲခဲ့ ပြီး နောက်ဆုံး လက်မှတ် ၇ စောင် ကို ရမှတ် ၅၁ မှတ် အတွက် ဆုံးရှုံးခဲ့သည် ။,Negative
4503,အောရမ် က အခြား လက်မှတ် ၄ စောင် ရယူ နေစဉ် အန်ဇတ် အတွက် ဘိုလင်းကစားပွဲ ကို ဖွင့်လှစ်ပေးခဲ့ သူ ၊ မက်ကူလန် သည် ၊ လက်မှတ် ၃ စောင် ကို ရယူခဲ့ပြီး ပြိုကျမှု တစ်ခု စတင်ခဲ့သည်။,Negative
4504,"အော်လော့ ၏ စကားများ သည် ချေချင်းညာ မတည်ငြိမ်ရေး ကို ကူညီပေးနေသည် ဟု ကရက်စ်နန်ကော့ က ပြောဆိုခဲ့ ပြီး "" လူ့အခွင့်အရေး ကာကွယ်စောင့်ရှောက် သူ များ သည် သနားစရာကောင်း သူ များ ဖြစ်သည် "" ဟု သတင်းထောက်များကို ပြောကြားခဲ့သည်။",Negative
4505,အက်စတီမီရိုဗာ သည် ကက်ဒီရော့ ၏ ခြိမ်းခြောက်မှုကို အကြိမ်များစွာ ခံခဲ့ရ ပြီး မကြာသေးမီက အကျိုးဆက် အနေဖြင့် ၊ တစ်ခါတစ်ရံ လ နှင့်ချီ၍ ရုရှ ကို ထွက်ပြေး တိမ်းရှောင် ခဲ့ရသည် ။,Negative
4506,"သူမက ၊ "" ဂုဏ်သိက္ခာ ရော အရှက် တရား ရော မရှိဘူး "" လို့ ကက်ဒီရော့ ၊ က ပြောခဲ့သည် ။",Negative
4507,အောက်တိုဘာ ၆ ရက်မှ စတင် အကောင်အထည်ဖော် တဲ့ ၊ အဆိုပါ တရားရုံး အမှု သည် ၊ ကက်ဒီရော့ က တစ်စိုက်မတတ်မတ် လျစ်လျူရှုသည် ဟု သူတို့ ဆိုတဲ့ ဆိုးရွားတဲ့ ပြစ်မှုတွေ ရဲ့ သက်သေ အသစ်တွေ ကို ဖော်ထုတ် လိမ့်မည် ဟု သူတို့ မျှော်လင့် ကြောင်း မန်မိုရီရယ် က ပြောသည်။,Negative
